tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2362,Eastbourne,Grass,,A,20240622,12453208,339452,,A,James McCabe,R,188,AUS,21,202181,,,Charles Broom,R,178,GBR,26,6-7 7-6(2) 7-5(2),3,RR,55,10,1,133,87,58,27,18,8,11,3,9,131,84,58,24,18,11,15,334,,248,
2362,Eastbourne,Grass,,A,20240622,12449989,348853,5,,Juncheng Shang,L,180,CHN,19,62404,,A,Oscar Otte,R,193,DEU,30,6-7 6-2 6-2,3,RR,99,5,2,77,53,38,17,14,0,1,8,5,96,61,38,19,14,8,13,91,,402,
2493,Halle,Grass,,A,20240622,12418470,206570,1,,Jannik Sinner,R,188,ITA,22,158896,5,,Hubert Hurkacz,R,196,POL,27,7-6(2) 7-6(2) 0-0,3,F,112,10,1,72,47,44,17,12,1,1,13,0,89,66,52,9,12,3,3,1,,7,
2494,London,Grass,,A,20240622,12418611,138546,5,,Tommy Paul,R,185,USA,27,261015,,,Lorenzo Musetti,R,185,ITA,22,6-1 7-6(2) 0-0,3,F,89,6,1,69,47,36,13,10,2,3,2,0,56,43,28,8,9,1,4,13,,25,
14548,Mallorca  Spain ,Grass,,A,20240622,12452390,406728,,,Alex Michelsen,U,193,USA,19,125006,,,Nuno Borges,R,185,PRT,27,6-3 7-6(2) 0-0,3,R32,107,3,0,68,56,46,6,11,2,2,10,1,66,47,35,11,10,6,7,55,,50,
14548,Mallorca  Spain ,Grass,,A,20240622,12452379,16720,,,Roberto Bautista Agut,R,183,ESP,36,48632,,,Taro Daniel,R,191,JPN,31,6-1 6-0 0-0,3,R32,53,6,1,37,24,19,10,7,2,2,1,2,35,17,8,6,6,0,5,112,,84,
2494,London,Grass,,A,20240622,12418618,138546,5,,Tommy Paul,R,185,USA,27,195840,,,Sebastian Korda,R,196,USA,24,6-4 7-6(2) 0-0,3,SF,57,5,0,73,50,31,15,11,1,3,3,1,66,35,26,12,11,3,6,13,,21,
2362,Eastbourne,Grass,,A,20240622,12449990,289173,,WC,Giles Hussey,U,185,GBR,27,287803,4,,Arthur Cazaux,R,183,FRA,21,3-6 6-2 6-1,3,RR,122,3,3,88,46,37,21,12,4,5,8,7,88,52,40,11,12,6,10,310,,98,
2362,Eastbourne,Grass,,A,20240622,12449983,124656,2,,Aleksandar Vukic,R,188,AUS,28,113859,,A,Antoine Bellier,L,196,CHE,27,6-4 6-3 0-0,3,RR,59,4,1,48,32,26,10,9,0,0,3,5,50,25,18,12,10,0,3,69,,322,
14548,Mallorca  Spain ,Grass,,A,20240622,12452446,220537,7,,Paul Jubb,R,180,GBR,24,47603,1,,Thiago Monteiro,L,183,BRA,30,6-3 6-4 0-0,3,RR,79,8,3,50,32,29,8,10,0,1,6,1,53,39,27,5,9,4,7,201,,86,
14548,Mallorca  Spain ,Grass,,A,20240623,12452388,83397,,,Sebastian Ofner,R,191,AUT,28,126356,,,Jaume Munar,R,183,ESP,27,3-6 6-4 7-6(2),3,R32,124,15,5,90,50,40,19,15,6,9,8,7,100,67,50,15,16,2,5,45,,63,
2361,Wimbledon,Grass,,G,20240623,12455065,186885,,,Nick Hardt,R,183,DOM,23,59304,,,Dennis Novak,R,183,AUT,30,6-4 6-2 0-0,3,RR,4711,0,1,47,40,29,4,9,0,1,1,1,60,43,26,6,9,6,10,198,,207,
2361,Wimbledon,Grass,,G,20240623,12455029,226805,,,Maxime Cressy,R,200,USA,27,145112,,,Andrea Husler,L,196,CHE,28,6-7 6-3 7-5(2),3,RR,4562,15,12,93,59,50,17,16,3,4,19,2,117,75,55,20,17,9,13,186,,229,
2361,Wimbledon,Grass,,G,20240623,12455002,187236,,,Alexis Galarneau,R,180,CAN,25,121182,,,Manuel Guinard,R,198,FRA,28,4-6 6-3 6-2,3,RR,4708,5,3,77,45,33,17,14,5,8,9,8,86,50,33,17,13,10,15,169,,235,
2361,Wimbledon,Grass,,G,20240623,12455001,163636,26,,Lukas Klein,R,193,SVK,26,232036,,,Tristan Boyer,R,185,USA,23,6-4 7-6(2) 0-0,3,RR,4589,2,2,65,41,31,16,11,1,2,8,3,96,67,42,15,11,9,11,128,,208,
2361,Wimbledon,Grass,,G,20240623,12455054,232780,,,Beibit Zhukayev,R,196,KAZ,23,200159,,,Jurij Rodionov,L,191,AUT,25,7-6(2) 7-6(2) 0-0,3,RR,4600,23,0,85,71,55,8,12,4,5,3,1,65,48,38,12,12,2,3,213,,152,
2361,Wimbledon,Grass,,G,20240623,12455003,94485,,,Benjamin Bonzi,R,183,FRA,28,91240,,,Ryan Peniston,L,180,GBR,28,7-6(2) 6-2 0-0,3,RR,4712,8,1,64,44,36,14,10,3,3,4,2,73,49,32,14,10,6,8,150,,271,
2361,Wimbledon,Grass,,G,20240623,12455041,199395,16,,Vit Kopriva,R,178,CZE,27,208225,,,Henri Squire,R,196,DEU,23,4-6 7-6(2) 6-4,3,RR,4702,8,1,99,66,52,19,16,2,4,12,3,87,56,47,14,16,4,6,123,,178,
2361,Wimbledon,Grass,,G,20240623,12455008,349089,,,Dino Prizmic,R,188,HRV,18,206602,,,Clement Tabur,R,173,FRA,24,6-3 6-4 0-0,3,RR,4704,6,2,56,34,24,14,10,3,5,3,3,53,32,19,9,9,2,6,199,,236,
2361,Wimbledon,Grass,,G,20240623,12455032,326111,29,,Matteo Gigante,L,180,ITA,22,267577,,,Kyrian Jacquet,R,178,FRA,23,6-4 7-6(2) 0-0,3,RR,4705,2,2,64,42,33,17,11,1,2,6,3,74,48,33,19,11,4,6,135,,239,
2361,Wimbledon,Grass,,G,20240623,12455049,170946,3,,Zizou Bergs,R,185,BEL,25,79467,,,Omar Jasika,L,183,AUS,27,6-2 7-5(2) 0-0,3,RR,4675,0,0,57,53,35,2,10,2,3,0,1,62,60,34,0,10,3,7,82,,221,
2361,Wimbledon,Grass,,G,20240623,12455072,49172,10,,Damir Dzumhur,R,175,BIH,32,275471,,,Tristan Schoolkate,R,183,AUS,23,6-4 7-6(2) 0-0,3,RR,4644,2,0,59,42,34,15,11,2,2,17,5,89,53,39,16,11,6,7,105,,176,
2361,Wimbledon,Grass,,G,20240623,12455064,229275,,,Timofey Skatov,R,175,KAZ,23,93597,,,Andrea Pellegrino,R,185,ITA,27,6-3 6-3 0-0,3,RR,4637,5,1,58,31,23,18,9,2,2,3,4,54,31,20,11,9,5,8,230,,158,
2361,Wimbledon,Grass,,G,20240623,12455035,57289,,,Hugo Dellien,R,180,BOL,31,299481,,,Philip Sekulic,R,191,AUS,20,6-3 6-7 6-3,3,RR,4687,7,4,110,84,59,19,16,10,10,5,1,76,54,40,15,14,1,3,171,,241,
2361,Wimbledon,Grass,,G,20240623,12455058,50847,,,Denis Yevseyev,R,185,KAZ,31,145122,,,Matteo Martineau,R,183,FRA,25,6-7 6-2 7-6(2),3,RR,4633,11,1,120,96,68,9,16,8,11,10,10,105,72,52,10,16,2,7,164,,170,
2361,Wimbledon,Grass,,G,20240623,12455043,132834,,,Tomas Barrios Vera,R,191,CHL,26,245110,,WC,Anton Matusevich,R,185,GBR,23,3-6 6-4 6-3,3,RR,4632,6,0,80,61,44,12,14,3,4,13,4,93,56,45,17,14,8,10,196,,433,
2361,Wimbledon,Grass,,G,20240623,12455046,44553,,,Hugues Herbert,R,188,FRA,33,97977,,,Chan Hong,R,175,KOR,27,6-3 6-2 0-0,3,RR,4605,10,4,44,22,19,17,9,0,0,3,0,56,32,21,10,8,2,5,138,,184,
2361,Wimbledon,Grass,,G,20240623,12455034,57703,,,Lucas Pouille,R,185,FRA,30,321790,,WC,Jack Pinnington Jones,R,180,GBR,21,6-0 6-3 0-0,3,RR,4614,3,1,52,33,23,13,8,3,3,3,5,48,33,16,8,7,3,7,212,,649,
2361,Wimbledon,Grass,,G,20240623,12455000,39711,4,,James Duckworth,R,183,AUS,32,108767,,,Benjamin Hassan,R,183,DEU,29,6-7 6-2 6-4,3,RR,4598,8,4,89,56,44,22,15,2,3,10,11,115,72,52,16,15,10,14,81,,154,
2361,Wimbledon,Grass,,G,20240623,12454997,197809,,WC,Jay Clarke,R,183,GBR,25,48599,,,Diego Schwartzman,R,170,ARG,31,6-4 6-3 0-0,3,RR,4596,15,3,76,45,32,14,10,7,9,0,0,61,36,23,9,9,7,11,321,,182,
2361,Wimbledon,Grass,,G,20240623,12455066,250857,,,Alejandro Moro Canas,U,183,ESP,23,403869,,,Joao Fonseca,U,185,BRA,17,4-6 6-3 7-6(2),3,RR,4596,11,2,111,78,56,17,16,9,11,6,4,113,76,52,19,15,4,6,188,,216,
2361,Wimbledon,Grass,,G,20240623,12455006,113905,,,Nicolas Moreno de Alboran,R,185,USA,26,22218,,,Benoit Paire,R,196,FRA,35,6-4 6-1 0-0,3,RR,4599,9,4,51,36,31,5,9,2,3,7,8,63,38,24,9,8,6,10,146,,160,
2361,Wimbledon,Grass,,G,20240623,12455074,294337,,,Mattia Bellucci,L,175,ITA,23,207081,31,,Duje Ajdukovic,R,188,HRV,23,5-7 7-5(2) 7-6(2),3,RR,4789,18,3,127,82,62,26,18,4,6,13,3,145,93,67,26,18,16,18,148,,136,
2361,Wimbledon,Grass,,G,20240623,12455068,243925,28,,Titouan Droguet,R,191,FRA,23,63090,,,Nerman Fatic,R,191,BIH,29,6-3 6-7 6-3,3,RR,4636,10,1,115,68,54,25,16,7,8,12,1,84,54,43,17,14,0,3,140,,244,
2361,Wimbledon,Grass,,G,20240623,12454996,14414,20,,Richard Gasquet,R,183,FRA,38,213057,,,Oliver Crawford,R,180,GBR,25,6-2 7-6(2) 0-0,3,RR,4712,14,4,81,48,38,13,10,7,9,5,2,72,36,24,17,10,4,8,125,,217,
2361,Wimbledon,Grass,,G,20240623,12455048,90798,,,Quentin Halys,R,191,FRA,27,67154,7,,Gregoire Barrere,R,183,FRA,30,6-3 6-4 0-0,3,RR,4585,13,2,47,43,38,2,10,0,0,1,2,51,47,31,2,9,2,4,220,,130,
14548,Mallorca  Spain ,Grass,,A,20240623,12452386,308084,5,,Luciano Darderi,R,183,ITA,22,77223,,,Pedro Martinez,R,185,ESP,27,7-5(2) 7-5(2) 0-0,3,R32,61,11,3,87,50,38,15,12,10,12,3,10,83,59,36,10,12,9,13,37,,49,
2362,Eastbourne,Grass,,A,20240623,12455243,124658,,Q,Max Purcell,R,185,AUS,26,97231,,,Laslo Djere,R,188,SRB,29,6-1 4-6 6-3,3,R32,119,10,1,76,51,38,13,13,5,7,4,1,88,47,26,22,13,7,12,68,,51,
2361,Wimbledon,Grass,,G,20240623,12457004,58369,,A,Alex Bolt,L,183,AUS,31,66086,,,Nicolas Kicker,R,178,ARG,31,6-1 6-4 0-0,3,RR,4780,7,2,37,28,26,10,9,0,0,0,4,65,51,29,6,8,6,9,234,,1021,
2361,Wimbledon,Grass,,G,20240623,12455042,210490,,,Patrick Kypson,R,188,USA,24,212809,,WC,Stuart Parker,R,185,GBR,26,6-3 7-6(2) 0-0,3,RR,4791,8,1,67,56,43,6,11,3,4,15,1,72,50,39,5,10,2,4,157,,560,
2361,Wimbledon,Grass,,G,20240623,12455069,254227,,,Yunchaokete Bu.,U,185,CHN,22,273679,23,,Terence Atmane,L,193,FRA,22,6-7 7-6(2) 6-2,3,RR,4789,5,0,90,58,47,23,16,0,0,9,2,109,67,49,21,16,5,7,197,,131,
2362,Eastbourne,Grass,,A,20240623,12456821,124656,,LL,Aleksandar Vukic,R,188,AUS,28,218259,,,Fabian Marozsan,R,193,HUN,24,6-2 6-4 0-0,3,R32,65,9,1,55,37,29,12,9,2,2,6,1,46,23,18,12,9,0,3,69,,43,
2361,Wimbledon,Grass,,G,20240623,12455075,46390,,,Yasutaka Uchiyama,R,183,JPN,31,102411,,,Tim Van Rijthoven,R,188,NLD,27,6-7 7-6(2) 6-1,3,RR,4787,8,1,105,80,64,16,16,4,4,14,1,86,61,48,17,15,2,4,203,,871,
2361,Wimbledon,Grass,,G,20240623,12455073,108565,,,Bernabe Zapata Miralles,R,183,ESP,27,233126,,,Dane Sweeny,R,170,AUS,23,7-5(2) 6-1 0-0,3,RR,4793,3,1,50,38,30,7,10,1,2,2,1,55,37,22,8,9,5,9,194,,238,
2361,Wimbledon,Grass,,G,20240623,12455004,289146,1,,Giovanni Mpetshi Perricard,R,202,FRA,21,200777,,,Ugo Blanchet,R,175,FRA,25,6-2 7-5(2) 0-0,3,RR,4791,12,2,45,26,24,13,10,0,1,7,3,59,34,20,13,10,6,10,58,,162,
2361,Wimbledon,Grass,,G,20240623,12455007,205906,2,,Hugo Gaston,L,173,FRA,23,298795,,,Shintaro Mochizuki,R,175,JPN,21,7-6(2) 6-4 0-0,3,RR,4715,11,2,75,40,33,20,11,5,5,5,3,94,53,35,24,11,9,10,71,,141,
2361,Wimbledon,Grass,,G,20240623,12455051,44547,,,Radu Albot,R,175,MDA,34,261017,,,Francesco Maestrelli,R,196,ITA,21,6-2 6-7 6-2,3,RR,4786,3,1,82,62,43,11,14,2,4,15,4,112,86,52,6,14,3,9,144,,263,
2361,Wimbledon,Grass,,G,20240623,12455030,209103,,,Rudolf Molleker,R,188,DEU,23,208824,,,Adrian Andreev,R,178,BGR,23,6-3 6-4 0-0,3,RR,4788,12,0,50,33,32,10,10,0,0,7,2,59,40,29,5,9,4,6,202,,228,
2361,Wimbledon,Grass,,G,20240623,12455010,107625,,,Maxime Janvier,R,196,FRA,27,204329,,,Hsiou Hsu,R,178,TWN,25,7-5(2) 6-3 0-0,3,RR,4793,8,4,70,46,34,12,11,4,6,1,1,55,35,21,12,10,4,8,225,,226,
2361,Wimbledon,Grass,,G,20240623,12455011,16683,27,,Mikhail Kukushkin,R,183,KAZ,36,100069,,,Vitaliy Sachko,R,188,UKR,26,6-3 6-3 0-0,3,RR,4718,3,1,55,40,30,7,9,1,2,2,0,59,44,27,4,9,3,7,133,,281,
2361,Wimbledon,Grass,,G,20240623,12455012,232057,30,,Emilio Nava,R,185,USA,22,298057,,WC,Felix Gill,L,175,GBR,22,6-4 6-1 0-0,3,RR,4791,9,1,46,29,23,14,9,0,0,3,0,45,38,22,4,8,0,3,143,,308,
2361,Wimbledon,Grass,,G,20240623,12454995,25838,9,,David Goffin,R,180,BEL,33,80665,,,Marc Polmans,R,188,AUS,27,6-3 6-1 0-0,3,RR,4787,5,1,43,30,26,9,8,4,4,4,2,44,27,16,6,8,3,7,83,,209,
14548,Mallorca  Spain ,Grass,,A,20240623,12455249,264344,,,Alexander Shevchenko,R,185,KAZ,23,62790,,Q,Constant Lestienne,R,180,FRA,32,7-5(2) 7-6(2) 0-0,3,R32,101,10,0,83,54,41,11,12,3,5,0,1,81,51,36,14,12,3,6,57,,92,
14548,Mallorca  Spain ,Grass,,A,20240623,12455252,15434,,WC,Fabio Fognini,R,178,ITA,37,104967,,LL,Gijs Brouwer,L,191,NLD,28,7-6(2) 7-6(2) 0-0,3,R32,104,10,6,79,50,39,20,12,3,4,5,1,84,65,46,11,12,3,4,94,,189,
14548,Mallorca  Spain ,Grass,,A,20240623,12452381,51141,,,Roberto Carballes Baena,R,183,ESP,31,40800,,WC,Pablo Carreno Busta,R,188,ESP,32,7-6(2) 4-6 7-6(2),3,R32,62,8,1,109,62,45,29,17,4,7,2,1,118,89,65,14,17,5,7,64,,799,
2362,Eastbourne,Grass,,A,20240623,12452919,111837,,WC,Billy Harris,R,193,GBR,29,275948,,WC,Jacob Fearnley,U,183,GBR,22,6-4 7-6(2) 0-0,3,R32,98,10,2,68,47,40,12,11,1,1,2,4,71,42,29,19,11,0,1,116,,277,
14548,Mallorca  Spain ,Grass,,A,20240623,12452393,237452,,,Rinky Hijikata,R,178,AUS,23,289233,,,Luca Nardi,R,185,ITA,20,6-2 2-6 7-5(2),3,R32,128,0,4,77,49,37,13,14,4,7,5,4,107,67,46,15,14,14,18,77,,75,
2361,Wimbledon,Grass,,G,20240623,12455005,49663,,,Antoine Escoffier,R,185,FRA,32,169486,,,Alberto Olivieri,R,175,ARG,25,6-2 6-4 0-0,3,RR,4793,5,1,49,32,27,11,9,0,0,5,1,46,29,18,10,9,0,3,211,,250,
2361,Wimbledon,Grass,,G,20240623,12455028,321788,32,,Leandro Riedi,R,191,CHE,22,113979,,,Pablo Ficovich,R,188,ARG,27,6-0 7-6(2) 0-0,3,RR,4790,13,0,45,33,28,11,9,0,0,8,0,69,50,30,6,9,6,9,137,,219,
2361,Wimbledon,Grass,,G,20240623,12455040,92074,8,,Elahi Galan,R,191,COL,28,51100,,,Oriol Roca Batalla,R,175,ESP,31,6-3 6-4 0-0,3,RR,4788,14,1,76,50,37,14,10,7,7,6,0,56,44,30,7,9,2,4,103,,165,
2361,Wimbledon,Grass,,G,20240623,12455047,280151,,,Gabriel Diallo,R,202,CAN,22,172482,,,Aziz Dougaz,L,188,TUN,27,6-7 6-1 7-6(2),3,RR,4790,12,5,106,72,55,20,16,3,5,7,4,131,79,54,23,15,12,16,166,,232,
2361,Wimbledon,Grass,,G,20240624,12454999,157808,5,,Lloyd Harris,R,193,ZAF,27,95801,,,Andrea Vavassori,R,193,ITA,29,6-2 6-2 0-0,3,RR,4467,8,2,39,25,22,10,8,0,0,1,6,50,31,21,6,8,5,9,118,,206,
2361,Wimbledon,Grass,,G,20240624,12455062,341820,,,Henrique Rocha,U,180,PRT,20,341818,,,Jaime Faria,U,188,PRT,20,7-6(2) 7-6(2) 0-0,3,RR,4405,4,1,76,45,39,18,12,2,2,10,6,89,53,37,24,12,5,5,187,,173,
2361,Wimbledon,Grass,,G,20240624,12455039,38517,,,Marco Trungelliti,R,178,ARG,34,38183,19,,Facundo Bagnis,L,183,ARG,34,6-3 1-1 0-0,3,RR,4463,4,2,29,17,15,9,6,0,0,3,2,29,19,13,5,5,0,1,151,,124,
2361,Wimbledon,Grass,,G,20240624,12455061,229218,,,Otto Virtanen,R,193,FIN,23,65606,,,Franco Agamenone,R,191,ITA,31,6-7 6-2 7-6(2),3,RR,4446,13,3,130,72,57,29,16,13,14,2,4,111,81,55,16,16,7,10,147,,215,
2361,Wimbledon,Grass,,G,20240624,12455063,42152,18,,Stefano Napolitano,R,196,ITA,29,205795,,,Zsombor Piros,R,180,HUN,24,1-6 6-2 7-6(2),3,RR,4431,10,3,79,51,36,14,13,2,6,6,1,80,58,37,13,14,0,4,129,,181,
2361,Wimbledon,Grass,,G,20240624,12455056,49417,,,Li Li,R,183,AUS,28,255449,,,Valentin Royer,R,188,FRA,23,6-3 7-6(2) 0-0,3,RR,4435,6,1,59,39,33,13,11,1,2,4,2,88,57,40,12,10,9,11,210,,204,
2361,Wimbledon,Grass,,G,20240624,12455070,45258,,,Joris de Loore,R,191,BEL,31,196122,13,,Camilo Ugo Carabelli,R,185,ARG,25,6-2 6-4 0-0,3,RR,4399,8,3,59,39,27,15,9,3,3,3,6,50,25,19,11,9,2,5,191,,100,
2361,Wimbledon,Grass,,G,20240624,12455060,158748,,,Felipe Meligeni Alves,R,185,BRA,26,16192,,,Illya Marchenko,R,185,UKR,36,6-2 6-4 0-0,3,RR,4537,5,0,51,40,31,8,9,0,0,5,4,63,36,25,12,9,7,10,145,,227,
2361,Wimbledon,Grass,,G,20240624,12455036,83661,,,Elias Ymer,R,185,SWE,28,339450,,,Lukas Neumayer,R,183,AUT,21,6-3 6-3 0-0,3,RR,4393,7,3,47,36,31,6,9,2,2,3,3,55,38,28,5,9,3,6,205,,242,
2361,Wimbledon,Grass,,G,20240624,12455031,216154,,,Sho Shimabukuro,R,180,JPN,26,57021,14,,Jozef Kovalik,R,183,SVK,31,7-5(2) 6-3 0-0,3,RR,4391,12,4,76,55,42,9,11,5,6,6,1,61,44,25,11,10,5,8,251,,109,
2361,Wimbledon,Grass,,G,20240624,12455052,221515,21,,Agustin Tirante,R,185,ARG,23,260122,,,Dalibor Svrcina,R,178,CZE,21,6-3 6-7 6-3,3,RR,4518,16,0,116,89,58,12,16,3,6,5,4,87,61,38,12,14,5,10,127,,255,
2361,Wimbledon,Grass,,G,20240624,12455071,41857,,,Jiri Vesely,L,198,CZE,31,248846,22,,Harold Mayot,R,178,FRA,22,6-2 2-6 6-4,3,RR,4529,10,5,86,47,30,23,13,2,5,8,1,72,48,32,13,13,2,6,237,,108,
2361,Wimbledon,Grass,,G,20240624,12455038,287181,,,Andres Burruchaga,R,183,ARG,22,302582,,,Gustavo Heide,R,191,BRA,22,5-7 7-6(2) 6-1,3,RR,4526,10,4,83,64,48,18,16,2,4,10,3,81,54,37,20,15,3,6,142,,185,
2361,Wimbledon,Grass,,G,20240624,12457471,335102,6,,Luca Van Assche,R,178,FRA,20,55067,,A,Jules Marie,R,185,FRA,32,6-1 3-6 7-6(2),3,RR,4526,5,4,85,59,44,15,14,1,3,5,2,100,64,45,14,14,8,11,104,,231,
2361,Wimbledon,Grass,,G,20240624,12455055,107357,,,Hugo Grenier,R,196,FRA,28,82133,,,Dellien Dellien,R,191,BOL,26,6-4 6-4 0-0,3,RR,4471,3,8,65,36,28,17,10,3,3,3,0,77,58,37,12,10,10,12,183,,214,
2361,Wimbledon,Grass,,G,20240624,12455053,258978,,WC,George Loffhagen,R,188,GBR,23,36300,,,Stefano Travaglia,R,185,ITA,32,6-4 4-6 7-5(2),3,RR,4391,15,2,96,63,50,18,16,3,5,12,5,116,72,48,24,16,5,8,755,,243,
2361,Wimbledon,Grass,,G,20240624,12455057,321404,17,,Hamad Međedovic,R,188,SRB,20,307391,,,Daniel Rincon,L,185,ESP,21,7-5(2) 6-3 0-0,3,RR,4477,12,3,54,41,35,9,11,2,3,5,5,62,49,32,5,10,1,4,126,,218,
14548,Mallorca  Spain ,Grass,,A,20240624,12455251,220537,,Q,Paul Jubb,R,180,GBR,24,71660,,Q,Maximilian Marterer,L,188,DEU,29,6-1 6-2 0-0,3,R32,71,5,4,43,24,21,10,7,2,2,3,3,66,43,19,11,8,6,11,201,,85,
2361,Wimbledon,Grass,,G,20240624,12455067,64570,12,,Cristian Garin,R,185,CHL,28,74441,,,Enzo Couacaud,R,183,FRA,29,7-6(2) 7-5(2) 0-0,3,RR,4490,6,7,92,48,35,18,12,9,12,7,6,76,37,28,15,12,3,7,106,,195,
14548,Mallorca  Spain ,Grass,,A,20240624,12432697,406728,,,Alex Michelsen,U,193,USA,19,15894,3,,Adrian Mannarino,L,180,FRA,36,7-6(2) 6-4 0-0,3,R16,113,4,0,73,52,38,10,11,2,4,6,4,77,47,32,15,11,4,7,55,,24,
2361,Wimbledon,Grass,,G,20240624,12454998,244420,,,Jesper De Jong,R,180,NLD,24,36595,,,Denis Kudla,R,180,USA,31,7-6(2) 6-2 0-0,3,RR,4491,6,2,60,38,31,10,10,0,1,3,2,61,38,22,13,10,2,5,120,,167,
14548,Mallorca  Spain ,Grass,,A,20240624,12432704,16720,,,Roberto Bautista Agut,R,183,ESP,36,185388,2,,Ugo Humbert,L,188,FRA,26,3-6 6-3 6-4,3,R16,150,3,2,94,67,43,17,14,6,8,12,2,97,60,39,21,14,13,16,112,,16,
14548,Mallorca  Spain ,Grass,,A,20240624,12452384,372312,,,Jakub Mensik,U,193,CZE,18,197516,8,,Christopher Eubanks,R,200,USA,28,6-3 3-6 6-1,3,R32,91,12,1,68,45,38,14,13,3,4,9,1,67,54,37,6,12,2,5,78,,62,
14548,Mallorca  Spain ,Grass,,A,20240624,12455250,207575,,Q,Adam Walton,U,183,AUS,25,47975,,,Yannick Hanfmann,R,193,DEU,32,7-5(2) 6-2 0-0,3,R32,101,3,1,63,36,30,13,10,3,4,3,2,65,51,31,4,10,4,8,101,,110,
2362,Eastbourne,Grass,,A,20240624,12452912,42379,,,Marcos Giron,R,180,USA,30,221012,5,,Francisco Cerundolo,R,185,ARG,25,7-6(2) 7-6(2) 0-0,3,R32,101,4,0,70,46,41,19,12,0,0,5,1,83,52,41,20,12,1,1,46,,30,
2362,Eastbourne,Grass,,A,20240624,12455246,161262,,,Thiago Seyboth Wild,R,185,BRA,24,339452,,Q,James McCabe,R,188,AUS,21,6-4 6-4 0-0,3,R32,101,5,2,75,51,35,12,10,5,6,3,2,64,51,35,4,10,4,7,74,,334,
2362,Eastbourne,Grass,,A,20240624,12452909,167370,,,Emil Ruusuvuori,R,188,FIN,25,95935,,,Cameron Norrie,L,188,GBR,28,7-6(2) 6-3 0-0,3,R32,95,5,1,72,55,39,15,11,7,7,3,2,65,44,37,11,10,1,2,87,,42,
2362,Eastbourne,Grass,,A,20240624,12455245,348853,,Q,Juncheng Shang,L,180,CHN,19,169496,7,,Martin Etcheverry,R,196,ARG,24,7-5(2) 3-6 7-6(2),3,R32,146,11,1,99,73,52,17,16,2,3,14,5,97,71,59,13,17,3,4,91,,31,
2362,Eastbourne,Grass,,A,20240624,12452915,198592,,,Miomir Kecmanovic,R,183,SRB,24,75813,,,Zhizhen Zhang,R,193,CHN,27,6-2 7-6(2) 0-0,3,R32,85,9,2,78,51,39,14,10,4,4,9,3,61,48,31,7,10,0,2,52,,38,
2362,Eastbourne,Grass,,A,20240624,12460682,289173,,A,Giles Hussey,U,185,GBR,27,271389,6,,Mariano Navone,U,178,ARG,23,6-4 6-2 0-0,3,R32,67,2,2,40,27,24,8,9,0,1,1,1,49,28,16,9,9,2,6,310,,32,
2362,Eastbourne,Grass,,A,20240624,12452918,273680,,,Flavio Cobolli,R,183,ITA,22,63606,,,Arthur Rinderknech,R,196,FRA,28,6-4 7-5(2) 0-0,3,R32,82,5,4,66,36,24,20,11,2,4,6,4,54,29,26,8,11,0,4,48,,76,
14548,Mallorca  Spain ,Grass,,A,20240624,12452382,14844,7,,Gael Monfils,R,193,FRA,37,43748,,WC,Dominic Thiem,R,185,AUT,30,6-3 7-6(2) 0-0,3,R32,79,13,4,62,39,35,14,11,0,0,7,1,57,34,21,20,10,4,5,33,,134,
2361,Wimbledon,Grass,,G,20240624,12455009,56017,,,Alexander Ritschard,R,193,CHE,30,73987,15,,Pedro Cachin,R,185,ARG,29,7-6(2) 6-3 0-0,3,RR,4516,2,4,89,53,41,16,11,5,6,2,2,65,38,27,13,10,2,4,175,,117,
2361,Wimbledon,Grass,,G,20240624,12455050,383991,,,Mark Lajal,U,191,EST,21,258908,25,,Francesco Passaro,R,180,ITA,23,5-7 6-3 6-3,3,RR,4517,9,2,75,63,53,7,15,0,1,6,5,102,86,57,6,15,13,16,269,,132,
2361,Wimbledon,Grass,,G,20240624,12455044,298247,24,,Zachary Svajda,R,175,USA,21,289106,,,Coleman Wong,U,191,HKG,20,6-4 6-4 0-0,3,RR,4512,1,1,50,33,30,11,10,1,1,12,7,61,32,27,12,10,3,5,119,,179,
2362,Eastbourne,Grass,,A,20240624,12455244,59281,,Q,Yoshihito Nishioka,L,170,JPN,28,47764,,WC,Liam Broady,L,183,GBR,30,6-3 6-4 0-0,3,R32,108,3,1,48,28,20,15,9,3,4,6,8,100,54,34,19,10,10,14,90,,156,
2361,Wimbledon,Grass,,G,20240625,12457918,232780,,,Beibit Zhukayev,R,196,KAZ,23,321404,17,,Hamad Međedovic,R,188,SRB,20,6-7 7-5(2) 6-4,3,RR,1730,27,2,120,78,63,23,17,9,9,25,6,96,71,60,12,17,2,4,213,,126,
