player,last_date,match_number,matches_played,elo_rating,sets_elo_rating,lefty_elo_rating,righty_elo_rating,hard_elo_rating,clay_elo_rating,grass_elo_rating,outdoor_elo_rating,indoor_elo_rating,set_elo_rating,game_elo_rating,service_game_elo_rating,return_game_elo_rating,tie_break_elo_rating
Keith Wooldridge,1970-05-01,47,24,1522.5433789627996,1500,1500,1500,1529.5341496569486,1389.2312166815927,1230.1655232485546,1500,1500,1500,1500,1500,1500,1500
Peter Szoke,1980-12-15,8,158,1778.1672504870455,1500,1500,1500,1637.9091488240163,1692.6703507152865,1139.110390695781,1500,1500,1500,1500,1500,1500,1500
Rene Bertrand,1968-03-18,171,2,1504.8626114532108,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Helmuth Rudzinski,1970-05-11,252,6,1524.4957467497184,1500,1500,1500,1500.0,1508.1906519665242,1500.0,1500,1500,1500,1500,1500,1500,1500
Fritz Kuhlmann Jr,1968-03-18,173,2,1528.506295739645,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Ion Tiriac,1979-02-26,277,448,1689.8853983045428,1500,1500,1500,1611.153749850968,1714.145445173299,1666.7262808740663,1500,1500,1500,1500,1500,1500,1500
Colin Dibley,1981-08-10,28,661,1822.4713480440912,1500,1500,1500,1714.6796730240592,1686.699480669915,1832.2145097445932,1500,1500,1500,1500,1500,1500,1500
Antonio Munoz,1981-10-05,11,292,1697.5512181707059,1500,1500,1500,1402.8817859848725,1616.18407391926,1623.206753379063,1500,1500,1500,1500,1500,1500,1500
Jean Baptiste Chanfreau,1979-10-29,21,187,1677.5867450421713,1500,1500,1500,1562.3233521296277,1596.403332812236,1711.132523737834,1500,1500,1500,1500,1500,1500,1500
Ilie Nastase,1985-10-07,18,1246,1717.8570338927668,1500,1500,1500,1708.0313567640346,1823.794737222651,1907.9237614659244,1500,1500,1500,1500,1500,1500,1500
Peter Burwash,1974-03-17,11,35,1372.6429815501735,1500,1500,1500,1420.393291911795,1439.4987187361717,1507.3332704723198,1500,1500,1500,1500,1500,1500,1500
Sergei Likhachev,1973-06-25,27,25,1135.8888991330505,1500,1500,1500,1500.0,1532.4365509710685,992.8859539528377,1500,1500,1500,1500,1500,1500,1500
Boris Breskvar,1970-08-02,254,3,1499.104110255045,1500,1500,1500,1424.4,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Fernando Casado,1968-03-18,115,2,1545.1330745187122,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Jose Guerrero,1976-03-28,6,32,1389.0408687034515,1500,1500,1500,1500.0,1227.3585382165143,1543.0720407973017,1500,1500,1500,1500,1500,1500,1500
Jurgen Fassbender,1980-05-05,23,352,1823.8630855104875,1500,1500,1500,1674.0752219113413,1782.3533753358593,1731.399763108711,1500,1500,1500,1500,1500,1500,1500
Dieter Schultheiss,1970-08-09,248,9,1469.3185578894913,1500,1500,1500,1500.0,1473.040455916698,1500.0,1500,1500,1500,1500,1500,1500,1500
Waldemar Timm,1971-07-05,282,4,1454.9863238044304,1500,1500,1500,1500.0,1424.0223589598204,1500.0,1500,1500,1500,1500,1500,1500,1500
Francois Battegay,1969-04-15,255,3,1464.7527364787404,1500,1500,1500,1500.0,1419.7916956637453,1500.0,1500,1500,1500,1500,1500,1500,1500
Bronislaw Lewandowski,1968-05-06,46,6,1232.9253206725616,1500,1500,1500,1500.0,1346.4223674397238,1500.0,1500,1500,1500,1500,1500,1500,1500
Peter Pokorny,1976-07-18,31,67,1620.6271405127743,1500,1500,1500,1480.9876944942366,1592.1833058222262,1279.9441349572407,1500,1500,1500,1500,1500,1500,1500
Enrique Molina,1968-06-07,253,3,1506.6430001086073,1500,1500,1500,1500.0,1456.4550162265405,1500.0,1500,1500,1500,1500,1500,1500,1500
Rainer Kuhlmey,1971-05-21,14,3,1509.200856633132,1500,1500,1500,1500.0,1444.5154416749895,1500.0,1500,1500,1500,1500,1500,1500,1500
Lindsay Murphy,1972-06-05,253,8,1619.268090381166,1500,1500,1500,1482.9509392031496,1500.0,1606.370652923581,1500,1500,1500,1500,1500,1500,1500
Ulrich Schamberger,1968-03-18,127,2,1545.1330745187122,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Pieter Soeters,1971-08-03,1,9,1403.5445760787948,1500,1500,1500,1451.29741395127,1454.6097871028867,1419.36,1500,1500,1500,1500,1500,1500,1500
Mike Bolton,1968-03-18,121,2,1545.1330745187122,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Andras Szikszay,1968-05-06,41,6,1599.5761173005276,1500,1500,1500,1500.0,1492.945161559898,1500.0,1500,1500,1500,1500,1500,1500,1500
Jean Scuvie,1969-12-01,262,3,1496.3463962149742,1500,1500,1500,1500.0,1500.0,1441.934842716955,1500,1500,1500,1500,1500,1500,1500
Bill Tym,1974-08-05,239,9,1159.8365697508893,1500,1500,1500,1500.0,1136.5021993759299,1415.4006610665447,1500,1500,1500,1500,1500,1500,1500
Rod Laver,1979-04-23,277,720,2164.2090523712773,1500,1500,1500,2065.093263525338,2050.7644849211165,2041.7546378878,1500,1500,1500,1500,1500,1500,1500
Alex Metreveli,1979-09-14,2,386,2034.4983040192744,1500,1500,1500,1849.807711005335,1879.126515947592,2023.4347610033801,1500,1500,1500,1500,1500,1500,1500
Andres Gimeno,1974-07-09,8,376,1998.3694667243078,1500,1500,1500,1870.8178701097943,1935.7304526377197,1902.3675762016733,1500,1500,1500,1500,1500,1500,1500
Richard Gonzalez,1973-09-17,35,240,2003.6516189384638,1500,1500,1500,1911.9481336153483,1726.1900748189769,1831.5134114026143,1500,1500,1500,1500,1500,1500,1500
Lance Lumsden,1972-03-20,1,23,988.5890481642627,1500,1500,1500,1102.0720081284549,1095.6763976980849,1261.682661341267,1500,1500,1500,1500,1500,1500,1500
Roberto Chavez,1978-12-08,1,33,1618.7026315037508,1500,1500,1500,1352.739840805412,1473.2904859406558,1647.3040425903866,1500,1500,1500,1500,1500,1500,1500
Andres Donnadieu,1968-03-18,122,3,1610.3428730067465,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Alfredo Alvarez,1968-03-18,115,2,1559.6489077933186,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Lucio Baltazar,1968-03-18,117,2,1563.787938166054,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Federico Cervantes,1968-03-18,120,2,1553.3888249514716,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Alfredo Millet,1968-03-18,124,2,1548.7394422513416,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Alfonso Ochoa,1969-07-14,279,5,1633.860814659099,1500,1500,1500,1500.0,1604.5901416716044,1500.0,1500,1500,1500,1500,1500,1500,1500
Sultan Aman Azman,1973-03-23,4,11,1058.758152125343,1500,1500,1500,1500.0,1535.903634328155,1500.0,1500,1500,1500,1500,1500,1500,1500
Senaka Kumara,1973-03-23,1,12,1242.0658924096197,1500,1500,1500,1500.0,1482.3908455332983,1411.6,1500,1500,1500,1500,1500,1500,1500
Bernard Pinto,1973-03-23,2,7,1267.3452581623337,1500,1500,1500,1500.0,1465.0610991213616,1411.6,1500,1500,1500,1500,1500,1500,1500
Koji Watanabe,1972-03-29,271,42,1549.772125932919,1500,1500,1500,1561.8091898683442,1587.984937274817,1100.241791061167,1500,1500,1500,1500,1500,1500,1500
John Barrett,1971-07-10,16,36,1674.029175162819,1500,1500,1500,1565.552460145481,1533.3116621976092,1618.462059487725,1500,1500,1500,1500,1500,1500,1500
Martin Mulligan,1975-05-25,9,185,1852.8377623295721,1500,1500,1500,1621.2128854798516,1828.2159747998317,1461.9438445723436,1500,1500,1500,1500,1500,1500,1500
Ezio Di Matteo,1978-11-28,12,85,1619.3454040432975,1500,1500,1500,1390.9176314036126,1572.4930049299053,1630.3412851073576,1500,1500,1500,1500,1500,1500,1500
Federico Castelnuovo,1968-03-25,276,2,1521.716953849247,1500,1500,1500,1500.0,1525.264115712454,1500.0,1500,1500,1500,1500,1500,1500,1500
Manlio Bartoni,1972-04-24,23,9,1279.081068392284,1500,1500,1500,1500.0,1159.964685797427,1500.0,1500,1500,1500,1500,1500,1500,1500
Nicola Pietrangeli,1973-06-25,13,96,1725.8579603621297,1500,1500,1500,1645.4101909993776,1736.5069751972148,1457.5293933047442,1500,1500,1500,1500,1500,1500,1500
Jairo Velasco,1983-10-03,5,324,1771.7488373319773,1500,1500,1500,1350.0284599573945,1760.82844266458,1234.9390266003488,1500,1500,1500,1500,1500,1500,1500
Nicola Spear,1980-03-03,11,281,1622.7134296894872,1500,1500,1500,1682.0963236553519,1449.998655770529,1233.700963740095,1500,1500,1500,1500,1500,1500,1500
Eugenio Castigliano,1973-06-02,33,38,1652.653106369161,1500,1500,1500,1500.0,1648.7956727936414,1340.4038271754387,1500,1500,1500,1500,1500,1500,1500
Vittorio Crotta,1973-06-02,29,37,1654.363209746994,1500,1500,1500,1500.0,1629.4880251228512,1527.8541262265312,1500,1500,1500,1500,1500,1500,1500
Gaetano Di Maso,1969-05-28,5,24,1646.9014014812078,1500,1500,1500,1500.0,1580.7054933155546,1346.3844000473075,1500,1500,1500,1500,1500,1500,1500
Gavorielle Marcu,1979-03-16,5,17,1563.5419444830454,1500,1500,1500,1364.7706001585789,1477.4196786792243,1500.0,1500,1500,1500,1500,1500,1500,1500
Jiri Medonos,1970-04-21,278,4,1577.427023825736,1500,1500,1500,1500.0,1570.4432340509711,1500.0,1500,1500,1500,1500,1500,1500,1500
Sergio Palmieri,1971-08-03,8,38,1594.9668327119268,1500,1500,1500,1418.8799849703112,1567.840042621099,1500.0,1500,1500,1500,1500,1500,1500,1500
David Lloyd,1980-06-02,273,103,1661.5762142935553,1500,1500,1500,1378.267528439497,1338.1241165842641,1603.7571686188883,1500,1500,1500,1500,1500,1500,1500
Francesco Dalessio,1968-03-25,262,2,1526.4941983949025,1500,1500,1500,1500.0,1536.3967395339362,1500.0,1500,1500,1500,1500,1500,1500,1500
Massimo Di Domenico,1978-05-22,6,68,1519.3076507065446,1500,1500,1500,1500.0,1497.963957341062,1585.2399481057846,1500,1500,1500,1500,1500,1500,1500
Marco Gilardelli,1973-04-30,7,8,1413.70130589892,1500,1500,1500,1500.0,1414.907801751399,1500.0,1500,1500,1500,1500,1500,1500,1500
John Clifton,1974-06-03,266,50,1595.7150271679616,1500,1500,1500,1314.0336172650411,1442.1918571750168,1544.5430761397715,1500,1500,1500,1500,1500,1500,1500
Pietro Marzano,1976-05-24,19,34,1518.4022383693343,1500,1500,1500,1500.0,1314.9307547043086,1529.4726568005449,1500,1500,1500,1500,1500,1500,1500
John Paish,1980-06-23,209,110,1301.9696777291808,1500,1500,1500,1512.4781861979664,1447.7354502210612,1465.7625528900726,1500,1500,1500,1500,1500,1500,1500
Antonio Rasicci,1968-03-25,246,2,1549.7975368871387,1500,1500,1500,1500.0,1549.7975368871387,1500.0,1500,1500,1500,1500,1500,1500,1500
Ionel Santeiu,1976-04-04,19,23,1526.4376382801631,1500,1500,1500,1431.9683093702665,1532.7385795605262,1265.6162734160134,1500,1500,1500,1500,1500,1500,1500
Leonardo Scrocchia,1968-03-25,244,2,1543.1661839915344,1500,1500,1500,1500.0,1543.1661839915344,1500.0,1500,1500,1500,1500,1500,1500,1500
Piero Toci,1976-05-24,26,56,1418.8793751586647,1500,1500,1500,1500.0,1293.917394671953,1408.7697414833558,1500,1500,1500,1500,1500,1500,1500
Valerio Vettesi,1968-03-25,239,2,1525.7733575944305,1500,1500,1500,1500.0,1536.3967395339362,1500.0,1500,1500,1500,1500,1500,1500,1500
Vladimir Zednik,1980-03-10,5,263,1746.8685186227679,1500,1500,1500,1217.618672497743,1807.1935671727401,1644.8721673939435,1500,1500,1500,1500,1500,1500,1500
Fred Stolle,1982-11-01,3,340,1906.1674658234515,1500,1500,1500,1706.7172030398256,1820.923283614015,1878.6879768566134,1500,1500,1500,1500,1500,1500,1500
Omar Pabst,1968-03-29,5,1,1588.4,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Jaime Pinto Bravo,1983-02-14,270,220,1738.5898052252433,1500,1500,1500,1466.622453190459,1694.2938676391545,1378.6302369392615,1500,1500,1500,1500,1500,1500,1500
Patricio Cornejo,1978-12-04,277,376,1747.804686954782,1500,1500,1500,1674.4884017896952,1652.6427894883686,1540.4190987658192,1500,1500,1500,1500,1500,1500,1500
Vic Seixas,1974-08-25,243,26,1587.4463070537076,1500,1500,1500,1598.5980423959509,1466.6804244873745,1153.7019503306576,1500,1500,1500,1500,1500,1500,1500
Keith Brebnor,1975-11-17,265,11,1213.4031697150288,1500,1500,1500,1290.1041046167295,1500.0,1365.946420461297,1500,1500,1500,1500,1500,1500,1500
Keith Carpenter,1975-12-31,4,22,1457.511059200691,1500,1500,1500,1456.2018956883162,1512.3079021545152,1263.6623948553095,1500,1500,1500,1500,1500,1500,1500
Juan Manuel Couder,1980-09-29,9,20,1657.7861677605595,1500,1500,1500,1621.2700888224924,1602.379000326952,1500.0,1500,1500,1500,1500,1500,1500,1500
Bokkie Niemand,1969-04-04,263,3,1545.083286024256,1500,1500,1500,1488.723462951721,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Jan Erik Lundquist,1975-02-17,284,38,1678.5183931914798,1500,1500,1500,1564.3234566118504,1633.746763385281,1500.0,1500,1500,1500,1500,1500,1500,1500
Peter Gray,1969-04-04,252,4,1465.3225459298594,1500,1500,1500,1434.9425092539434,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Uwe Gottschalk,1971-05-24,291,18,1612.7457694758905,1500,1500,1500,1559.737979391653,1613.763014561842,1500.0,1500,1500,1500,1500,1500,1500,1500
Ken Fletcher,1971-06-14,13,35,1741.026380212121,1500,1500,1500,1662.5422312949513,1657.9728155558564,1619.4646280324434,1500,1500,1500,1500,1500,1500,1500
Brian Fairlie,1979-04-16,17,467,1817.4137724329757,1500,1500,1500,1726.564352839803,1786.2598681649395,1777.764776939708,1500,1500,1500,1500,1500,1500,1500
Francois Jauffret,1980-05-26,44,360,1810.7095283079343,1500,1500,1500,1622.20765654623,1731.6413961141861,1683.365552096102,1500,1500,1500,1500,1500,1500,1500
Abe Segal,1972-04-08,211,20,1573.3471363472745,1500,1500,1500,1575.7192760389287,1447.2556790053013,1479.074181615822,1500,1500,1500,1500,1500,1500,1500
Kenny Smith,1972-04-08,220,5,1374.6929923731511,1500,1500,1500,1304.4493427845482,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Jaime Fillol,1983-11-21,22,898,1847.7582347409314,1500,1500,1500,1688.550336424654,1869.0516064332835,1710.317218386339,1500,1500,1500,1500,1500,1500,1500
Harry Coe,1971-04-05,283,4,1511.7905769788836,1500,1500,1500,1500.0,1524.9387694786808,1500.0,1500,1500,1500,1500,1500,1500,1500
Eduardo Zuleta,1973-11-25,11,36,1222.084740467462,1500,1500,1500,1500.0,1327.7790232862615,1048.2998527726586,1500,1500,1500,1500,1500,1500,1500
Agostino Serra,1968-04-08,288,2,1537.466223894112,1500,1500,1500,1500.0,1538.2100601976063,1500.0,1500,1500,1500,1500,1500,1500,1500
Nicholas Kalogeropoulos,1981-05-08,5,157,1492.50391727238,1500,1500,1500,1618.9977715416262,1636.2754981738105,1692.0633175030318,1500,1500,1500,1500,1500,1500,1500
Harald Elschenbroich,1979-06-18,21,226,1781.6891952950173,1500,1500,1500,1614.8342809963121,1755.573432190291,1593.6521772202816,1500,1500,1500,1500,1500,1500,1500
Giorgio Bologna,1969-05-21,2,8,1503.006269516716,1500,1500,1500,1500.0,1514.0898632614842,1500.0,1500,1500,1500,1500,1500,1500,1500
Paul Sullivan,1974-08-26,24,20,1302.3404256048962,1500,1500,1500,1500.0,1404.366388175852,1278.2441800449042,1500,1500,1500,1500,1500,1500,1500
Dave Shibley,1968-05-06,118,4,1573.3326983569045,1500,1500,1500,1500.0,1551.136257475609,1500.0,1500,1500,1500,1500,1500,1500,1500
Andres Hammersley,1968-05-06,106,4,1462.2932224984324,1500,1500,1500,1500.0,1511.7211610566662,1500.0,1500,1500,1500,1500,1500,1500,1500
Miguel Olvera,1976-11-12,2,36,1666.3062897592197,1500,1500,1500,1647.86743950061,1636.1622866194564,1566.7702196132273,1500,1500,1500,1500,1500,1500,1500
Sven Ginman,1970-04-06,260,5,1549.3319990672999,1500,1500,1500,1500.0,1537.5479210298176,1500.0,1500,1500,1500,1500,1500,1500,1500
Alcides Procopio Jr,1971-04-14,272,3,1532.5045898603696,1500,1500,1500,1500.0,1499.2661841942606,1500.0,1500,1500,1500,1500,1500,1500,1500
Bob Sprengelmeyer,1968-07-29,264,5,1458.7483278475165,1500,1500,1500,1500.0,1432.2902706270306,1419.126509466155,1500,1500,1500,1500,1500,1500,1500
Don Bitler,1970-04-06,279,4,1478.2903042463963,1500,1500,1500,1500.0,1469.918911421774,1500.0,1500,1500,1500,1500,1500,1500,1500
Pat Cramer,1979-08-28,192,163,1370.2690327860475,1500,1500,1500,1598.888036696243,1377.2252281230442,1586.1471655515331,1500,1500,1500,1500,1500,1500,1500
Ken Rosewall,1980-10-20,18,732,2007.7807276548112,1500,1500,1500,1953.1510880399053,2020.7526336232438,2014.8416483144217,1500,1500,1500,1500,1500,1500,1500
Peter Cawthorn,1968-04-10,292,2,1545.8293976417576,1500,1500,1500,1500.0,1542.291462005932,1500.0,1500,1500,1500,1500,1500,1500,1500
Reynaldo Garrido,1968-04-10,291,2,1558.8762027356595,1500,1500,1500,1500.0,1558.8762027356595,1500.0,1500,1500,1500,1500,1500,1500,1500
Crawford Henry,1973-03-19,11,3,1532.605624375746,1500,1500,1500,1500.0,1523.9691262888468,1500.0,1500,1500,1500,1500,1500,1500,1500
John Hammill,1969-08-27,185,3,1506.6408260419366,1500,1500,1500,1500.0,1556.7367019104713,1402.1634185265987,1500,1500,1500,1500,1500,1500,1500
Carlos Fernandes,1968-11-11,270,8,1180.6473149861154,1500,1500,1500,1500.0,1216.9049724494093,1380.0,1500,1500,1500,1500,1500,1500,1500
Ivan Molina,1980-11-03,2,370,1792.7830863084787,1500,1500,1500,1492.6637188496852,1745.2506754981412,1249.5420417650803,1500,1500,1500,1500,1500,1500,1500
Juan Cruz Gangutia,1968-10-01,113,3,1495.0245663032647,1500,1500,1500,1500.0,1548.3027220713202,1500.0,1500,1500,1500,1500,1500,1500,1500
Fernando Gentil,1977-12-09,5,12,1529.7848755650243,1500,1500,1500,1500.0,1389.5824258070918,1500.0,1500,1500,1500,1500,1500,1500,1500
Eduardo Soriano,1969-11-11,278,5,1416.9310904849385,1500,1500,1500,1500.0,1421.6988330730608,1500.0,1500,1500,1500,1500,1500,1500,1500
J L Sartorius,1968-04-15,122,2,1530.0559032488097,1500,1500,1500,1500.0,1520.88225090422,1500.0,1500,1500,1500,1500,1500,1500,1500
M Camara,1968-04-15,104,2,1558.4073801543632,1500,1500,1500,1500.0,1551.5310809065438,1500.0,1500,1500,1500,1500,1500,1500,1500
 Herraiz,1968-04-15,115,2,1528.5913496003627,1500,1500,1500,1500.0,1513.3696360117842,1500.0,1500,1500,1500,1500,1500,1500,1500
Antonio Martinez,1971-05-03,285,10,1668.535607554765,1500,1500,1500,1500.0,1641.0611904672687,1500.0,1500,1500,1500,1500,1500,1500,1500
Bob Howe,1972-08-01,252,33,1634.6206962405668,1500,1500,1500,1299.0504573872888,1613.1067959214408,1592.6943327565682,1500,1500,1500,1500,1500,1500,1500
Milan Holecek,1976-07-18,2,273,1671.3462444064166,1500,1500,1500,1625.5669034480115,1540.4952718544155,1720.0531276527572,1500,1500,1500,1500,1500,1500,1500
Victor Egorov,1971-05-21,2,5,1637.750263996681,1500,1500,1500,1500.0,1626.0939572383338,1500.0,1500,1500,1500,1500,1500,1500,1500
Teimuraz Kakulia,1978-09-15,4,98,1878.6670074894307,1500,1500,1500,1647.3306713668246,1765.1200677085237,1784.1380417696066,1500,1500,1500,1500,1500,1500,1500
Michele Leclercq,1974-06-03,16,39,1675.7667768577378,1500,1500,1500,1578.3123252951102,1644.2655467011034,1481.6602086240755,1500,1500,1500,1500,1500,1500,1500
Jean Claude Barclay,1976-10-04,27,60,1493.2730201545662,1500,1500,1500,1626.7666907859673,1180.022407064803,1428.2994196130535,1500,1500,1500,1500,1500,1500,1500
Szabolcz Baranyi,1978-07-24,26,145,1772.0728747185565,1500,1500,1500,1640.815972636645,1678.7506256588053,1763.0452065462068,1500,1500,1500,1500,1500,1500,1500
Ernesto Aguirre,1970-10-03,269,5,1642.8730555312648,1500,1500,1500,1500.0,1610.412260682915,1500.0,1500,1500,1500,1500,1500,1500,1500
Jean Loup Rouyer,1974-06-03,87,134,1787.5308196386793,1500,1500,1500,1570.6733033590826,1788.080371733482,1509.6803021852484,1500,1500,1500,1500,1500,1500,1500
Bernard Montrenaud,1973-10-29,13,24,1557.302036504905,1500,1500,1500,1461.34340061542,1540.8024123313573,1391.7255220299369,1500,1500,1500,1500,1500,1500,1500
Peter Marmureanu,1972-06-26,24,29,1658.8546642130118,1500,1500,1500,1500.0,1724.1601338172059,1238.7784234743349,1500,1500,1500,1500,1500,1500,1500
John Alexander,1985-12-09,6,1018,1698.9004632124768,1500,1500,1500,1723.3875698332588,1900.4491230459398,1660.8985189961331,1500,1500,1500,1500,1500,1500,1500
Vicente Zarazua,1974-05-01,292,14,1583.5487824678255,1500,1500,1500,1440.3937010616498,1505.7103958454543,1500.0,1500,1500,1500,1500,1500,1500,1500
Peter Van Lingen,1971-04-20,278,11,1641.4772277438394,1500,1500,1500,1500.0,1584.7808879595239,1500.0,1500,1500,1500,1500,1500,1500,1500
Fritz Schunck,1972-08-30,12,3,1545.3383917839958,1500,1500,1500,1500.0,1543.3575338534724,1449.8887000309585,1500,1500,1500,1500,1500,1500,1500
Hamilton Richardson,1969-04-21,292,10,1607.486622309698,1500,1500,1500,1414.746759101981,1542.340604337501,1582.8515390129724,1500,1500,1500,1500,1500,1500,1500
Jimmy Parker,1974-04-15,10,8,1359.7675714374373,1500,1500,1500,1409.9099991558799,1499.7597770791772,1314.4678750816288,1500,1500,1500,1500,1500,1500,1500
Zan Guerry,1982-07-12,44,117,1653.4596271722612,1500,1500,1500,1385.2783443212015,1664.161048938542,1558.3153907832834,1500,1500,1500,1500,1500,1500,1500
Harry Fauquier,1973-02-11,5,13,1649.1322160554455,1500,1500,1500,1500.0,1596.386538868753,1500.0,1500,1500,1500,1500,1500,1500,1500
Bob Brien,1975-04-21,13,10,1438.0142309850728,1500,1500,1500,1426.5245701421013,1523.9283025897964,1376.5132791223953,1500,1500,1500,1500,1500,1500,1500
Allen Morris,1971-07-24,265,6,1450.8078406083891,1500,1500,1500,1441.5208722740965,1396.1421931679488,1500.0,1500,1500,1500,1500,1500,1500,1500
Franco Bartoni,1972-06-12,262,26,1430.6667534260707,1500,1500,1500,1440.0439703382017,1565.8969881363364,1163.1151023214152,1500,1500,1500,1500,1500,1500,1500
Owen Davidson,1979-10-01,10,193,1755.5098718939105,1500,1500,1500,1636.8021577168086,1511.4279027063078,1787.1218050607115,1500,1500,1500,1500,1500,1500,1500
Luis Ayala,1982-01-25,4,46,1733.4472889730764,1500,1500,1500,1649.1368946960358,1663.8008016654699,1625.8389366402296,1500,1500,1500,1500,1500,1500,1500
Bob Giltinan,1979-07-09,282,222,1718.9458627922404,1500,1500,1500,1287.154531221355,1643.9492941287156,1766.3016534828662,1500,1500,1500,1500,1500,1500,1500
Eddie Cruz,1977-10-07,1,33,1669.166511938112,1500,1500,1500,1339.7158657234754,1453.9100661690072,1582.2187539936217,1500,1500,1500,1500,1500,1500,1500
Shyam Minotra,1973-10-21,280,3,1507.9985516913757,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Jaidip Mukerjea,1976-11-22,273,72,1607.553553258818,1500,1500,1500,1500.0,1238.778828607627,1687.3332551459662,1500,1500,1500,1500,1500,1500,1500
Rupert Ferdinands,1970-03-14,2,4,1591.209040711917,1500,1500,1500,1500.0,1435.812746392666,1500.0,1500,1500,1500,1500,1500,1500,1500
Patrick Landau,1972-06-14,4,11,1645.0609215418162,1500,1500,1500,1500.0,1647.6431234246784,1500.0,1500,1500,1500,1500,1500,1500,1500
Felicisimo Ampon,1968-05-10,5,3,1621.3425825102424,1500,1500,1500,1500.0,1500.0,1500.0,1500,1500,1500,1500,1500,1500,1500
Michael Hickey,1978-03-17,1,43,1292.2267887526323,1500,1500,1500,1285.8221087481136,1172.263397368212,1573.9104206809589,1500,1500,1500,1500,1500,1500,1500
Humphrey Hose,1979-12-07,5,91,1717.6343157292501,1500,1500,1500,1661.431020060391,1385.3752669982582,1507.0052784284583,1500,1500,1500,1500,1500,1500,1500
Tito Vazquez,1980-04-28,3,97,1296.5907595916071,1500,1500,1500,1593.7634628760952,1329.37104562975,1610.1303781871995,1500,1500,1500,1500,1500,1500,1500
