Player,Date,Number,Matches,Wins,Elo,Lefty Elo,Righty Elo,Hard Elo,Clay Elo,Grass Elo
Matteo Arnaldi,2023-11-26,1,176,0,1883.8224797721655,1250,1250,1600.5011566989308,1714.0603875481577,1260.097479976288
Dan Alexandru Tomescu,2023-11-27,249,13,0,1259.3467533040944,1250,1250,1227.785765444021,1220.302512597588,1250.0
Oleksii Krutykh,2023-11-27,287,146,0,1532.3868468014575,1250,1250,1447.6846180847517,1428.8254106174284,1233.8848363870325
Yan Bondarevskiy,2022-10-03,243,34,0,1264.3777781531576,1250,1250,1245.022842643153,1226.8615751978439,1250.0
Beibit Zhukayev,2023-11-13,290,109,0,1605.7520884510109,1250,1250,1504.3627183840433,1132.2690562497617,1246.967852256497
Inaki Montes De La Torre,2023-11-13,237,41,0,1534.8798937199292,1250,1250,1462.6156404540227,1250.0,1250.0
Ben Shelton,2023-10-30,266,110,0,1927.1874507499845,1250,1250,1775.4815733973096,1324.755584787404,1225.2203281631917
Julio Cesar Porras,2022-07-25,271,3,0,1309.7140192668123,1250,1250,1276.4994464659176,1250.0,1250.0
Lukas Neumayer,2023-11-27,276,72,0,1470.2473468083622,1250,1250,1192.321460902074,1386.385461877958,1250.0
Alexander Shevchenko,2023-11-06,276,170,0,1811.5805990797899,1250,1250,1629.0335144684752,1565.245841540079,1239.8719956965815
Daniel Siniakov,2023-08-21,247,12,0,1135.9598560814939,1250,1250,1250.0,1070.8352389496933,1250.0
Gabriele Piraino,2023-09-04,245,34,0,1181.7996003959906,1250,1250,1250.0,1106.3147563667437,1250.0
Manuel Mazza,2023-07-31,240,12,0,1172.8321949493043,1250,1250,1250.0,1126.9716400981945,1250.0
Szymon Kielan,2023-09-11,242,8,0,1140.2136054228758,1250,1250,1163.656480746631,1138.0820815570803,1250.0
Luca Potenza,2023-08-21,237,59,0,1297.7266322224089,1250,1250,1251.0025765309408,1235.6893324760388,1250.0
Luca Van Assche,2023-11-27,289,153,0,1725.6079436338428,1250,1250,1527.2189388063534,1615.4128056528605,1238.7679964137183
Eliot Spizzirri,2023-10-30,275,12,0,1397.9110361057374,1250,1250,1299.2739989011948,1250.0,1200.1975207097112
Rafael Giotis,2023-08-28,239,3,0,1240.3258861539305,1250,1250,1228.6405070028163,1250.0,1250.0
Marko Topo,2023-10-30,280,60,0,1404.6931905195092,1250,1250,1233.177186971201,1388.5971488813725,1207.1536340686557
Neil Oberleitner,2023-10-30,247,32,0,1292.1707616631727,1250,1250,1326.2624250575277,1201.9012827806414,1250.0
Georgii Kravchenko,2023-11-27,241,59,0,1311.3337670998515,1250,1250,1280.372831576732,1266.1382029599579,1250.0
Clement Chidekh,2023-11-06,284,24,0,1401.5247868818776,1250,1250,1273.1207944228884,1250.0,1250.0
Aleksandr Braynin,2023-11-27,247,26,0,1221.6621812806611,1250,1250,1231.807558706196,1149.8901440530342,1250.0
Filip Misolic,2023-11-27,291,117,0,1715.1704252409959,1250,1250,1449.0769312316265,1585.435131203996,1206.2535356742428
Benjamin Winter Lopez,2023-09-04,243,8,0,1221.5987569578708,1250,1250,1250.0,1170.7993230426798,1250.0
Justin Barki,2023-10-16,254,6,0,1279.16324407984,1250,1250,1258.345319798979,1250.0,1250.0
Bor Artnak,2023-09-18,292,13,0,1169.2505434490126,1250,1250,1250.0,1114.2733661700665,1250.0
Hernando Jose Escurra Isnardi,2023-07-03,253,5,0,1214.0051580640857,1250,1250,1184.3368048899058,1295.073641192467,1250.0
Kasidit Samrej,2023-02-03,4,17,0,1236.3706869374255,1250,1250,1229.6649299696803,1250.0,1250.0
Jerome Kym,2023-06-19,272,33,0,1572.672134030502,1250,1250,1331.0807574202515,1486.2553979777097,1250.0
Daniil Ostapenkov,2021-09-18,1,3,0,1347.1003490639434,1250,1250,1231.7789615602464,1349.8972225690477,1250.0
Alexandros Skorilas,2023-09-16,1,2,0,1308.5060288300224,1250,1250,1295.8113505332942,1250.0,1250.0
Murkel Alejandro Dellien Velasco,2023-11-13,272,73,0,1463.6373860258045,1250,1250,1146.8252588915534,1397.971996673305,1250.0
Stefan Palosi,2022-09-19,247,11,0,1236.9777146395854,1250,1250,1250.0,1200.848806274412,1250.0
Oleg Prihodko,2023-09-04,238,62,0,1233.7476135183633,1250,1250,1231.1933977556448,1155.433065276966,1250.0
Bekkhan Atlangeriev,2023-02-13,283,5,0,1222.962073918431,1250,1250,1234.4020550172393,1208.393984590473,1250.0
Francesco Maestrelli,2023-11-06,250,126,0,1435.1784898956748,1250,1250,1325.7275080253144,1416.5746358643273,1227.7187132164722
Marco Miceli,2023-04-16,242,13,0,1207.805908015675,1250,1250,1190.3119569380558,1191.862659591883,1250.0
Daniel Rincon,2023-11-27,295,86,0,1544.3796754859852,1250,1250,1211.287066518744,1493.517295478771,1099.4725976494578
Diego Augusto Barreto Sanchez,2023-11-27,244,9,0,1234.8007311088325,1250,1250,1189.502385303984,1248.0007664569926,1250.0
Diego Fernandez Flores,2023-11-27,285,8,0,1237.086924362084,1250,1250,1213.1790232294788,1209.375186884592,1250.0
Francisco Comesana,2023-11-06,295,105,0,1692.854271648367,1250,1250,1264.0845521975177,1610.9026551044747,1250.0
Bart Stevens,2023-05-15,250,10,0,1083.5811667151763,1250,1250,1250.0,1034.5970908385668,1250.0
Alejandro Hoyos Franco,2023-09-25,285,18,0,1105.893732125336,1250,1250,1205.2796319550398,1105.2698503522072,1250.0
Mariano Navone,2023-11-06,298,101,0,1734.9811828911015,1250,1250,1220.4327270746494,1674.1275673797877,1231.3747682142046
Ignacio Monzon,2023-10-16,237,49,0,1289.850420861354,1250,1250,1196.8292524806172,1246.1095188785512,1250.0
Guido Ivan Justo,2023-09-18,254,17,0,1286.336592581034,1250,1250,1202.9175755588067,1255.7740569463806,1250.0
Alfredo Perez,2023-11-13,250,45,0,1350.5601455586898,1250,1250,1283.25668895339,1250.0,1250.0
Timo Legout,2023-07-03,247,15,0,1243.5220391768555,1250,1250,1229.8129608620002,1171.1488712604496,1250.0
Fabian Marozsan,2023-11-06,296,132,0,1780.9895699142662,1250,1250,1531.0155959099598,1616.16391841171,1254.3114807713762
Omni Kumar,2023-11-13,247,43,0,1319.4238026383787,1250,1250,1226.8538895307317,1250.0,1250.0
Juan Bautista Torres,2023-10-30,282,93,0,1427.8273655343912,1250,1250,1220.514154064104,1359.7070989877545,1250.0
Facundo Juarez,2023-10-16,241,66,0,1297.998274339674,1250,1250,1181.624694364453,1244.3835936879482,1250.0
Miguel Damas,2023-11-27,244,55,0,1310.8407417399435,1250,1250,1152.8890337264731,1283.6918611836684,1250.0
Henri Squire,2023-11-27,281,104,0,1429.1604612740236,1250,1250,1399.8437399654974,1322.5385118933932,1248.8823471066023
Gabriel Debru,2023-11-13,272,54,0,1448.5484811141826,1250,1250,1269.1977542240934,1479.906701093301,1250.0
Johannus Monday,2023-11-06,275,13,0,1323.3895338470197,1250,1250,1247.5255740034927,1250.0,1138.0031422628967
Marcello Serafini,2023-09-18,253,27,0,1385.8880003651184,1250,1250,1249.1795873729914,1284.56474828081,1250.0
Milos Karol,2023-10-09,247,14,0,1230.0541282589193,1250,1250,1254.6286747884121,1132.5537592831693,1250.0
Martin Krumich,2023-08-07,275,41,0,1367.083397335948,1250,1250,1236.5433250422434,1328.106738204657,1250.0
Tristan Boyer,2023-11-20,296,44,0,1529.8523227776823,1250,1250,1399.5940304115531,1430.1199749908549,1250.0
Hunter Heck,2023-11-13,238,6,0,1326.9345313446427,1250,1250,1300.4851930742052,1250.0,1250.0
Arthur Reymond,2023-07-10,237,24,0,1150.4413291989317,1250,1250,1130.7550730800062,1126.4034399917427,1203.869718312107
Gustavo Heide,2023-11-27,287,65,0,1518.2305097100711,1250,1250,1406.6183344268575,1426.8420399291886,1250.0
Juncheng Shang,2023-11-06,273,106,0,1657.5283838634452,1250,1250,1520.6953853189766,1415.522387863719,1289.3390980226627
Juan Alejandro Hernandez Serrano,2023-03-27,242,26,0,1062.171018285156,1250,1250,1076.5904766440922,1037.7073631452758,1250.0
Christian Langmo,2023-10-30,252,68,0,1353.4700931656823,1250,1250,1294.299470430544,1204.357209001566,1250.0
Gabriele Maria Noce,2023-09-04,247,5,0,1154.2578429922614,1250,1250,1195.5478471654535,1172.990304878082,1250.0
Fabrizio Andaloro,2023-09-04,240,8,0,1222.1435352263527,1250,1250,1253.6359134414392,1185.6099311824544,1250.0
Aziz Ouakaa,2023-05-15,273,4,0,1233.7030275226323,1250,1250,1187.530685293801,1236.624123881664,1250.0
Valentin Vacherot,2023-11-27,287,73,0,1476.5169812493673,1250,1250,1330.8094076392542,1355.6212994383225,1250.0
Enrique Bogo,2022-10-10,246,6,0,1159.9589571431088,1250,1250,1250.0,1116.95207175212,1250.0
Piotr Matuszewski,2023-11-06,244,14,0,1009.8880084952216,1250,1250,1147.5870818739163,987.3460288313559,1250.0
Oscar Moraing,2022-11-28,241,12,0,1158.7630149656773,1250,1250,1201.9535295362602,1148.262198373473,1200.4198180373858
Lorenzo Bocchi,2023-07-31,246,18,0,1215.3994151988388,1250,1250,1115.8024906305352,1187.2084483155638,1250.0
Simone Roncalli,2023-08-07,240,14,0,1062.383498397628,1250,1250,1172.1436048468925,1030.2647248554786,1250.0
Benjamin Dhoe,2021-12-06,245,2,0,1212.7365784110693,1250,1250,1250.0,1224.5297599577298,1250.0
Andrey Chepelev,2023-11-27,238,66,0,1318.3331505725594,1250,1250,1239.5585765158426,1262.7070218972337,1250.0
Damien Wenger,2023-07-24,253,33,0,1359.2092263535883,1250,1250,1250.0,1294.1684370373143,1250.0
Mateus Alves,2023-11-27,277,81,0,1310.3887270020582,1250,1250,1230.6276354861507,1296.006114312702,1250.0
Pedro Boscardin Dias,2023-11-06,242,90,0,1360.4568178415868,1250,1250,1162.0500538748377,1312.7530455746357,1250.0
Edoardo Lavagno,2023-11-27,274,77,0,1422.6181259150242,1250,1250,1232.654031373452,1363.7498506847605,1250.0
Federico Agustin Gomez,2023-11-27,274,40,0,1480.3610139533334,1250,1250,1307.3457183640712,1492.6398744762844,1250.0
Leonardo Aboian,2023-09-18,249,16,0,1146.6680353052052,1250,1250,1250.0,1102.1768093558758,1250.0
Alec Deckers,2023-09-18,242,10,0,1280.6278730929907,1250,1250,1225.0070386118307,1290.2726950619174,1219.9676404422796
Roman Andres Burruchaga,2023-11-20,299,122,0,1626.4695197437654,1250,1250,1366.5265045737476,1504.9111876696693,1250.0
Ignacio Carou,2023-11-27,254,37,0,998.3745656631907,1250,1250,1194.9420881978706,991.9772845287304,1250.0
Kody Pearson,2023-10-30,247,7,0,1134.8157798070076,1250,1250,1106.4371943444535,1223.2685462034342,1250.0
Quentin Folliot,2022-09-05,239,8,0,1100.2161615434022,1250,1250,1190.8380878929588,1098.7631966781291,1250.0
Matheus Amorim De Lima,2022-10-10,237,3,0,1280.2308094533464,1250,1250,1250.0,1245.37189820473,1250.0
Philip Sekulic,2023-10-30,293,42,0,1480.7844651244548,1250,1250,1388.343233303669,1250.0,1250.0
Edward Winter,2023-10-09,247,11,0,1219.6098419584698,1250,1250,1162.2700619475474,1250.0,1250.0
Gianmarco Ferrari,2023-09-18,248,54,0,1451.1156959920374,1250,1250,1262.9967642882807,1354.7051116107034,1250.0
Ignacio Antonio Becerra Otarola,2023-11-27,251,7,0,1108.1089282535145,1250,1250,1201.418526856827,1105.9544903439105,1250.0
Juan Carlos Prado Angelo,2023-09-18,272,15,0,1231.1523416791965,1250,1250,1250.0,1241.5949291034963,1250.0
Dominik Palan,2023-10-16,292,56,0,1337.866399969481,1250,1250,1248.5923574182664,1197.3881474205987,1250.0
Digvijaypratap Singh,2023-10-02,240,10,0,1238.8200824986804,1250,1250,1186.1080238347245,1250.0,1250.0
Amr Elsayed Abdou Ahmed Mohamed,2023-09-16,4,6,0,1202.2870620698288,1250,1250,1174.4779659984297,1252.6268993092854,1250.0
Rowland Phillips,2023-09-15,1,5,0,1251.9812687574433,1250,1250,1191.9454040003197,1208.176226120775,1250.0
Aristotelis Thanos,2022-03-04,4,2,0,1308.3216221867483,1250,1250,1243.7382811432644,1318.8647898406907,1250.0
Coleman Wong,2023-11-27,286,32,0,1547.2376157744786,1250,1250,1483.55304938379,1187.5441069302228,1250.0
Sylvestre Monnou,2022-03-04,4,1,0,1315.6631951100942,1250,1250,1315.6631951100942,1250.0,1250.0
Rodrigo Pacheco Mendez,2023-11-06,277,22,0,1244.1760637156935,1250,1250,1167.9779274481916,1170.5582005781648,1250.0
Ugo Blanchet,2023-11-06,245,70,0,1552.7093125865988,1250,1250,1373.1164414470136,1415.9756201570888,1250.0
Dino Prizmic,2023-10-23,243,52,0,1658.8663708290987,1250,1250,1466.2366733394633,1573.345443292524,1250.0
Kilian Feldbausch,2023-11-27,294,22,0,1559.8848963643788,1250,1250,1240.8070778040094,1490.1900793993468,1250.0
Sean Cuenin,2023-02-13,239,14,0,1205.8209862506133,1250,1250,1236.17062623691,1179.4504746875164,1250.0
Guy Den Ouden,2023-08-07,274,8,0,1362.2968169279,1250,1250,1250.0,1320.6400300930504,1250.0
Thomas Deschamps,2022-10-24,238,8,0,1161.3051209926666,1250,1250,1158.2141542570403,1168.395183322958,1250.0
Lilian Breut,2022-03-28,241,2,0,1279.3681422248708,1250,1250,1257.386209760013,1250.0,1250.0
Pablo Llamas Ruiz,2023-10-23,282,74,0,1619.9100494297647,1250,1250,1344.5212057666567,1564.5779878139833,1254.4679593746112
Daniel Merida Aguilar,2023-10-09,249,41,0,1317.9615888766539,1250,1250,1172.4552278921003,1254.1968625592528,1250.0
Henrique Rocha,2023-11-27,290,29,0,1259.390312176164,1250,1250,1197.0629205569182,1173.4175517308931,1250.0
Blu Baker,2023-07-31,245,13,0,1182.66130274646,1250,1250,1187.7576848966962,1208.932110705653,1250.0
Oleksandr Ovcharenko,2023-04-03,241,13,0,1177.991289517481,1250,1250,1080.0681596422692,1295.001862904434,1250.0
Victor Lilov,2023-09-25,237,17,0,1201.0712489793316,1250,1250,1176.829613359441,1184.116358681841,1250.0
Aidan Mayo,2023-11-13,279,65,0,1491.0053837589448,1250,1250,1406.7803152961606,1233.2873105329902,1250.0
Alejo Lorenzo Lingua Lavallen,2023-07-03,270,17,0,1341.7557411762516,1250,1250,1250.0,1300.924510656527,1250.0
Santiago De La Fuente,2023-07-03,272,13,0,1233.1140940831192,1250,1250,1250.0,1204.4309819485686,1250.0
Arthur Gea,2023-10-02,241,14,0,1284.5530736312012,1250,1250,1201.3322633712817,1262.3319603621717,1250.0
Mili Poljicak,2023-10-30,278,25,0,1191.1665766251856,1250,1250,1154.6556559862665,1218.4509735436066,1201.8624032357823
Arklon Huertas Del Pino,2023-11-20,245,60,0,1305.0903325770032,1250,1250,1211.9893264998575,1278.0617530907925,1250.0
Eric Vanshelboim,2023-11-27,253,23,0,1366.5290912948499,1250,1250,1159.794868456502,1324.611955940074,1250.0
Gian Marco Ortenzi,2022-05-16,280,4,0,1300.981163323748,1250,1250,1250.0,1275.0157999079486,1250.0
James Mccabe,2023-11-13,281,70,0,1456.5900967910056,1250,1250,1407.039342739665,1179.1348258166436,1215.5423049005426
Terence Atmane,2023-11-06,254,95,0,1662.384755626991,1250,1250,1521.4631273045954,1419.7272889390606,1250.0
Murphy Cassone,2023-11-13,243,22,0,1446.1928184402168,1250,1250,1346.9254071720302,1250.0,1250.0
Charles Broom,2023-11-13,279,57,0,1451.7196611612899,1250,1250,1303.1621752598464,1214.242119341273,1253.429201731605
Giles Hussey,2023-11-13,271,16,0,1250.8560949742605,1250,1250,1257.6953054424325,1250.0,1122.027049420912
Giorgio Tabacco,2023-09-04,244,13,0,1221.1669907222158,1250,1250,1250.0,1158.2972825724926,1250.0
Giovanni Oradini,2023-10-16,239,60,0,1419.5008614724472,1250,1250,1210.9284824144402,1384.5252131013156,1250.0
Lautaro Midon,2023-07-03,273,17,0,1327.1329241612198,1250,1250,1250.0,1266.973667458482,1250.0
Julian Cundom,2022-06-13,247,2,0,1271.6049227719004,1250,1250,1250.0,1251.9870938190516,1250.0
Sean Hess,2023-01-02,247,5,0,1104.2623080346095,1250,1250,1250.0,1095.49004782002,1250.0
Bautista Vilicich,2022-06-13,237,2,0,1246.246860436771,1250,1250,1250.0,1244.3474900339343,1250.0
Alex Barrena,2023-11-06,245,35,0,1377.4704496884776,1250,1250,1250.0,1309.7529980279958,1250.0
Leonardo Lopez Linquet,2022-06-20,250,4,0,1203.6891839439093,1250,1250,1250.0,1188.6969553202596,1250.0
Tobias Franco,2022-10-17,241,10,0,1118.277946037683,1250,1250,1250.0,1097.08199043575,1250.0
Fermin Tenti,2023-08-21,252,18,0,1155.318503652973,1250,1250,1140.2738412581543,1148.970348828276,1250.0
Samuel Vincent Ruggeri,2023-10-30,277,34,0,1327.187987592725,1250,1250,1101.7434774176195,1376.1711836933187,1250.0
Joao Victor Couto Loureiro,2023-09-11,245,13,0,944.4077556654396,1250,1250,1250.0,926.4707053322433,1250.0
Alberto Barroso Campos,2023-11-27,275,32,0,1270.2145764268041,1250,1250,1278.5245980783607,1048.2751898253066,1250.0
Alejandro Turriziani Alvarez,2023-10-09,239,3,0,1267.9453497395714,1250,1250,1205.4476351190933,1250.0,1250.0
Kiranpal Pannu,2023-11-13,273,38,0,1361.5005843891036,1250,1250,1292.6699366358869,1205.8780094294214,1250.0
Daniel Rodrigues,2023-07-31,247,11,0,1290.7712458032486,1250,1250,1266.0277863995896,1229.014316700838,1250.0
Patrick Maloney,2023-07-03,239,5,0,1242.200054773832,1250,1250,1223.3236794830514,1250.0,1250.0
Mattia Bellucci,2023-11-06,271,102,0,1684.1235608947786,1250,1250,1517.4743343446853,1370.2912880869728,1307.4609670845077
Alexander Maarten Jong,2022-07-11,287,2,0,1313.3761667977146,1250,1250,1250.0,1274.9477152639365,1250.0
Max Houkes,2023-11-13,237,43,0,1388.8191357480475,1250,1250,1201.961690526797,1323.263959553441,1250.0
Gauthier Onclin,2023-11-13,275,71,0,1518.7915096762717,1250,1250,1398.6111824074299,1458.8856853598006,1230.6117781316113
Ilya Snitari,2023-08-07,239,10,0,1203.8457472165649,1250,1250,1225.4463565077233,1175.046396973479,1250.0
Sebastian Gima,2023-09-18,277,21,0,1237.495872999778,1250,1250,1165.703497178687,1215.010859058025,1250.0
Sidane Pontjodikromo,2023-07-17,241,4,0,1240.5349722495785,1250,1250,1233.5699235596264,1232.7610700770183,1250.0
Egor Noskin,2022-07-18,250,2,0,1232.5487540383808,1250,1250,1219.6157473271378,1250.0,1250.0
Ivan Liutarevich,2023-11-27,237,14,0,1139.1403175795956,1250,1250,1203.7778355350672,1092.6816733843596,1250.0
Saba Purtseladze,2023-09-25,243,20,0,1200.2609509814595,1250,1250,1200.75112135256,1129.9986238629583,1250.0
Zura Tkemaladze,2023-08-14,247,7,0,1153.079562482066,1250,1250,1105.5406306136238,1250.0,1250.0
Erik Arutiunian,2022-07-18,253,3,0,1235.045313748465,1250,1250,1237.5025682660155,1236.9074716300643,1250.0
Dali Blanch,2023-10-02,243,15,0,1341.048550053475,1250,1250,1227.9545838389217,1345.2931114411808,1250.0
Li Tu,2023-11-27,289,89,0,1559.4487913510898,1250,1250,1456.7355162632132,1146.524835099017,1291.5372611841985
John Echeverria,2023-10-09,237,14,0,1176.9898365155746,1250,1250,1137.9995756214116,1160.4134879958772,1250.0
Luigi Sorrentino,2023-09-04,237,10,0,1252.637833030565,1250,1250,1141.0290854365142,1236.5367155755055,1250.0
Johannes Ingildsen,2023-03-20,241,10,0,1183.7190698324102,1250,1250,1169.7828530802926,1197.3319152454628,1203.5063248774313
Juan Carlos Aguilar,2023-11-27,243,14,0,1239.192838555799,1250,1250,1186.7134741231646,1250.0,1250.0
Andres Martin,2023-11-27,251,22,0,1350.9953241005549,1250,1250,1276.6335471509985,1245.0987995306562,1250.0
Alexander Bernard,2023-09-18,245,14,0,1238.125732197126,1250,1250,1199.490866561969,1250.0,1250.0
Kosuke Ogura,2023-08-21,242,13,0,1121.286882095114,1250,1250,1213.7318819709558,1089.981053979219,1250.0
Stefan Dostanic,2023-10-09,239,23,0,1552.9780936163495,1250,1250,1464.7592526622395,1250.0,1250.0
Giacomo Dambrosi,2022-08-01,249,8,0,1288.8736585099093,1250,1250,1132.7909982065576,1278.8259400509448,1250.0
Marco De Rossi,2023-07-31,275,5,0,1243.3782620883405,1250,1250,1250.0,1207.7443651709361,1250.0
Gonzalo Bueno,2023-11-20,246,38,0,1327.4588779683647,1250,1250,1269.273132425754,1245.2203420966416,1250.0
Gabriel Roveri Sidney,2023-11-27,237,11,0,1069.998666842701,1250,1250,1157.317436212747,1087.303218395046,1250.0
Ignacio Buse,2023-11-27,291,27,0,1397.920133177212,1250,1250,1341.380815227123,1247.4024201332882,1250.0
Gabriel Diallo,2023-11-21,2,89,0,1703.595686460468,1250,1250,1567.8133791950781,1306.9010228829868,1259.360373147267
Max Hans Rehberg,2023-10-30,288,50,0,1388.7746199498004,1250,1250,1241.0989363604047,1237.0500065963863,1219.4515591474126
Michal Mikula,2022-08-15,272,3,0,1314.9810569685571,1250,1250,1313.3154728750353,1250.0,1250.0
James Tracy,2023-09-18,275,7,0,1219.1748205530166,1250,1250,1205.929023351425,1209.7425880123355,1250.0
Marko Stakusic ,2023-11-13,242,9,0,1071.9822105979772,1250,1250,1023.2516779419141,1250.0,1250.0
Peter Fajta,2022-08-22,253,3,0,1257.8256534077304,1250,1250,1250.0,1236.9146942095624,1250.0
Colin Markes,2023-11-13,253,29,0,1256.1752529126636,1250,1250,1199.5439654947784,1174.30090478174,1250.0
Dan Martin,2023-11-06,278,9,0,1160.996074651335,1250,1250,1141.0729784728487,1213.369664997479,1250.0
Henry Patten,2022-09-12,254,7,0,1313.446430518935,1250,1250,1294.2066503065887,1250.0,1181.089313633585
Jakub Mensik,2023-11-13,283,57,0,1694.0653162789938,1250,1250,1450.8873607040912,1537.23320936353,1250.0
Raphael Collignon,2023-07-03,183,44,0,1509.5259516470223,1250,1250,1297.737325421566,1374.8239503145535,1254.5176497969735
Ethan Quinn,2023-11-13,291,36,0,1550.2454726002154,1250,1250,1434.266114944361,1250.0,1251.4479185991324
